target,template,seed,fold,test_r2
HCP_20pct,thermal_softening,0,0,0.771704552806216
HCP_20pct,thermal_softening,0,1,0.7517701713873701
HCP_20pct,thermal_softening,0,2,0.6826340623732063
HCP_20pct,thermal_softening,0,3,0.7119285650222127
HCP_20pct,thermal_softening,0,4,0.675558717822576
HCP_20pct,arrhenius,0,0,0.7768634832616778
HCP_20pct,arrhenius,0,1,0.7655954181759724
HCP_20pct,arrhenius,0,2,0.7651914195977
HCP_20pct,arrhenius,0,3,0.7175970853777809
HCP_20pct,arrhenius,0,4,0.7623691275662449
HCP_20pct,power_law,0,0,0.6621672137075827
HCP_20pct,power_law,0,1,0.7367895112606803
HCP_20pct,power_law,0,2,0.641215164542664
HCP_20pct,power_law,0,3,0.6496336338895605
HCP_20pct,power_law,0,4,0.5715423509178565
HCP_20pct,free_2stage,0,0,0.6455888199758704
HCP_20pct,free_2stage,0,1,0.8106330611330863
HCP_20pct,free_2stage,0,2,0.6729760132184712
HCP_20pct,free_2stage,0,3,0.6683508731955562
HCP_20pct,free_2stage,0,4,0.5860391372994781
HCP_20pct,free_1stage,0,0,0.7762945414486326
HCP_20pct,free_1stage,0,1,0.8046821731811378
HCP_20pct,free_1stage,0,2,0.7907213194199093
HCP_20pct,free_1stage,0,3,0.709512715310495
HCP_20pct,free_1stage,0,4,0.7006363139079026
HCP_20pct,entropy_weighted,0,0,0.7080089165209323
HCP_20pct,entropy_weighted,0,1,0.7736094701734298
HCP_20pct,entropy_weighted,0,2,0.5815488308381048
HCP_20pct,entropy_weighted,0,3,0.7008648980294434
HCP_20pct,entropy_weighted,0,4,0.6910205126275317
HCP_20pct,calphad,0,0,0.2771398817263495
HCP_20pct,calphad,0,1,0.5167827835917927
HCP_20pct,calphad,0,2,-0.13029799570616452
HCP_20pct,calphad,0,3,0.030500051785266935
HCP_20pct,calphad,0,4,0.38859332737466856
BCC_20pct,additive,0,0,0.815360361027124
BCC_20pct,additive,0,1,0.8467920390400951
BCC_20pct,additive,0,2,0.8259987612281942
BCC_20pct,additive,0,3,0.777737149698766
BCC_20pct,additive,0,4,0.8222292725859088
BCC_20pct,multiplicative,0,0,0.8998734193347789
BCC_20pct,multiplicative,0,1,0.8909074657513462
BCC_20pct,multiplicative,0,2,0.8839680434399273
BCC_20pct,multiplicative,0,3,0.8992315372896317
BCC_20pct,multiplicative,0,4,0.8744820734393497
BCC_20pct,thermal_softening,0,0,0.8843739365818706
BCC_20pct,thermal_softening,0,1,0.9052097818467073
BCC_20pct,thermal_softening,0,2,0.8806169233098068
BCC_20pct,thermal_softening,0,3,0.874474652946857
BCC_20pct,thermal_softening,0,4,0.8835557592991371
BCC_20pct,arrhenius,0,0,0.8917193674081259
BCC_20pct,arrhenius,0,1,0.8805655727806172
BCC_20pct,arrhenius,0,2,0.8825330338965616
BCC_20pct,arrhenius,0,3,0.9071126018641738
BCC_20pct,arrhenius,0,4,0.8934561007395435
BCC_20pct,power_law,0,0,0.903722742258361
BCC_20pct,power_law,0,1,0.8689221747102832
BCC_20pct,power_law,0,2,0.8506709785173936
BCC_20pct,power_law,0,3,0.8921586607820792
BCC_20pct,power_law,0,4,0.8849550474453146
BCC_20pct,free_2stage,0,0,0.8733340144895526
BCC_20pct,free_2stage,0,1,0.9109090672484219
BCC_20pct,free_2stage,0,2,0.8981508496006407
BCC_20pct,free_2stage,0,3,0.8806623441105579
BCC_20pct,free_2stage,0,4,0.8586491901980214
BCC_20pct,free_1stage,0,0,0.881343874790985
BCC_20pct,free_1stage,0,1,0.8971371873152625
BCC_20pct,free_1stage,0,2,0.8450477422857364
BCC_20pct,free_1stage,0,3,0.8431407056788736
BCC_20pct,free_1stage,0,4,0.7462640846755317
BCC_20pct,entropy_weighted,0,0,0.8862584436034064
BCC_20pct,entropy_weighted,0,1,0.8611118614452482
