atomic_volume_delta,atomic_weight_uncertainty_delta,electron_affinity_delta,fusion_heat_delta,metallic_radius_avg,molar_heat_capacity_delta,thermal_conductivity_delta,vdw_radius_batsanov_avg,vdw_radius_batsanov_delta,T
0.2732148652862344,0.0010095244623088,0.3475058694512496,2.691234800235758,116.85,0.8296059305477508,92.73657032152956,202.0,2.449489742783164,80
0.2669711888975143,0.0010313659098496,0.3494474749995612,2.7278123102589,116.95,0.7763792565492714,92.94965357654648,202.25,2.4874685927665356,80
0.2581569533044276,0.0010466573651391,0.3441171621178882,2.750744399249047,117.04999999999998,0.7159462270310526,93.15929086784637,202.5,2.499999999999986,80
0.273081797310753,0.0010855872327915,0.3433967955742583,2.733406116917133,116.9,0.8272756493454884,109.98862157059702,201.75,2.3848480035423507,80
0.2668525980585082,0.0011023046947192,0.3531595499079261,2.76670828783954,117.0,0.7718178217688416,110.24470508827169,202.0,2.449489742783164,80
0.2580525022331219,0.0011130371242685,0.3556288109415053,2.78662161048105,117.1,0.70874254846171,110.49770076793452,202.25,2.4874685927665356,80
0.2667338229419903,0.0011668057421867,0.3485032533546408,2.804508691375372,117.04999999999998,0.7658085596283182,123.10251865823054,201.75,2.3848480035423507,80
0.2579478728339821,0.0011735466075107,0.3586806393984333,2.821489810366148,117.15,0.6999107085907454,123.3973600811622,202.0,2.449489742783164,80
0.2868605784299893,0.0007234221727318,0.3178523018885799,2.632215796624585,116.75,0.9296316474819472,7.065145079897508,202.25,2.4874685927665356,80
0.2823325595100582,0.0007796894509995,0.3148445557673959,2.714150834054732,116.85,0.8839415987496002,7.555124088987551,202.5,2.499999999999986,80
0.2754605245981865,0.0008244341332089,0.3036016761759871,2.780663410051637,116.95,0.8329381729756413,7.980744012935133,202.75,2.4874685927665356,80
0.2660629076260176,0.0008594577592877,0.2831443735223586,2.8328400501969746,117.05,0.7755738198263267,8.35185009444015,202.99999999999997,2.449489742783164,80
0.2867234743475782,0.0008412488573543,0.3189095102430608,2.6845958261906016,116.8,0.9285127893572598,67.35512805273257,202.0,2.449489742783164,80
0.2822098889556961,0.0008855933829924,0.3244185324607226,2.7622563240944893,116.9,0.8809499134457073,67.53301711015139,202.25,2.4874685927665356,80
0.2753518401190037,0.0009208971929591,0.3220890679369123,2.8249751768820905,117.0,0.8278315045949867,67.70636805352949,202.5,2.499999999999986,80
0.2659680319879656,0.0009481706808375,0.3117454509130308,2.8737308503059222,117.1,0.7680056965934559,67.87521565343273,202.75,2.4874685927665356,80
0.2820870406642636,0.0009775661819027,0.3247959268703487,2.8089828675162827,116.95,0.8767067639752754,92.468454621022,202.0,2.449489742783164,80
0.2752429852391964,0.0010056896340322,0.3308073118781822,2.868058576807664,117.05,0.821368370464799,92.68597776902394,202.25,2.4874685927665356,80
0.2658729905164157,0.0010268337937563,0.3291267781153167,2.9135124420534053,117.15,0.7589286857142766,92.90002475780078,202.5,2.499999999999986,80
0.2751339597565109,0.0010815598180405,0.3305303427821248,2.909968169929011,117.1,0.8135164411368705,109.9240959708107,202.0,2.449489742783164,80
